time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
7/17/15 19:00,17-Jul,61019,5526,14898,9.1,37.1,179,3.4
7/17/15 20:00,17-Jul,58198,6355,14898,10.9,42.7,829,15
7/17/15 21:00,17-Jul,56736,7261,14898,12.8,48.7,907,14.3
7/17/15 22:00,17-Jul,54075,8372,14898,15.5,56.2,1111,15.3
7/17/15 23:00,17-Jul,50400,9052,14898,18,60.8,680,8.1
7/18/15 0:00,18-Jul,46597,10124,14898,21.7,68,1072,11.8
7/18/15 1:00,18-Jul,43582,10546,14898,24.2,70.8,422,4.2
7/18/15 2:00,18-Jul,41433,10621,14898,25.6,71.3,76,0.7
7/18/15 3:00,18-Jul,39948,10349,14898,25.9,69.5,-272,-2.6
7/18/15 4:00,18-Jul,38853,9373,14898,24.1,62.9,-976,-9.4
7/18/15 5:00,18-Jul,38171,8815,14898,23.1,59.2,-558,-5.9
7/18/15 6:00,18-Jul,38259,7975,14898,20.8,53.5,-840,-9.5
7/18/15 7:00,18-Jul,37777,7259,14898,19.2,48.7,-715,-9
7/18/15 8:00,18-Jul,39867,5927,14898,14.9,39.8,-1332,-18.3
7/18/15 9:00,18-Jul,43854,6590,14898,15,44.2,662,11.2
7/18/15 10:00,18-Jul,47719,6391,14898,13.4,42.9,-199,-3
7/18/15 11:00,18-Jul,51777,5940,14898,11.5,39.9,-451,-7.1
7/18/15 12:00,18-Jul,54887,5481,14898,10,36.8,-459,-7.7
7/18/15 13:00,18-Jul,57720,5064,14898,8.8,34,-417,-7.6
7/18/15 14:00,18-Jul,59864,4738,14898,7.9,31.8,-326,-6.4
7/18/15 15:00,18-Jul,61585,4525,14898,7.3,30.4,-213,-4.5
7/18/15 16:00,18-Jul,62625,4545,14898,7.3,30.5,20,0.4
7/18/15 17:00,18-Jul,62928,4730,14898,7.5,31.7,185,4.1
7/18/15 18:00,18-Jul,62271,5474,14898,8.8,36.7,745,15.7
7/18/15 19:00,18-Jul,60586,6108,14898,10.1,41,634,11.6
7/18/15 20:00,18-Jul,57799,6454,14898,11.2,43.3,346,5.7
7/18/15 21:00,18-Jul,56329,7168,14898,12.7,48.1,714,11.1
7/18/15 22:00,18-Jul,53672,8375,14898,15.6,56.2,1207,16.8
7/18/15 23:00,18-Jul,50160,9764,14898,19.5,65.5,1390,16.6
7/19/15 0:00,19-Jul,46488,10145,14898,21.8,68.1,380,3.9
7/19/15 1:00,19-Jul,43392,9997,14898,23,67.1,-148,-1.5
7/19/15 2:00,19-Jul,40971,9262,14898,22.6,62.2,-735,-7.3
7/19/15 3:00,19-Jul,39223,8033,14898,20.5,53.9,-1229,-13.3
7/19/15 4:00,19-Jul,37842,7082,14898,18.7,47.5,-951,-11.8
7/19/15 5:00,19-Jul,36888,6635,14898,18,44.5,-448,-6.3
7/19/15 6:00,19-Jul,36517,6420,14898,17.6,43.1,-215,-3.2
7/19/15 7:00,19-Jul,35810,6052,14898,16.9,40.6,-368,-5.7
7/19/15 8:00,19-Jul,37747,5160,14898,13.7,34.6,-892,-14.7
7/19/15 9:00,19-Jul,41345,5549,14898,13.4,37.2,389,7.5
7/19/15 10:00,19-Jul,45438,5398,14898,11.9,36.2,-151,-2.7
7/19/15 11:00,19-Jul,49343,3804,14898,7.7,25.5,-1594,-29.5
7/19/15 12:00,19-Jul,53285,2611,14898,4.9,17.5,-1194,-31.4
7/19/15 13:00,19-Jul,56490,2037,14898,3.6,13.7,-574,-22
7/19/15 14:00,19-Jul,59204,2562,14898,4.3,17.2,525,25.8
7/19/15 15:00,19-Jul,61066,3464,14898,5.7,23.2,902,35.2
7/19/15 16:00,19-Jul,62323,3705,14898,5.9,24.9,242,7
7/19/15 17:00,19-Jul,62989,4230,14898,6.7,28.4,524,14.2
7/19/15 18:00,19-Jul,62751,4757,14898,7.6,31.9,528,12.5
7/19/15 19:00,19-Jul,61344,5291,14898,8.6,35.5,533,11.2
7/19/15 20:00,19-Jul,58765,4745,14898,8.1,31.8,-546,-10.3
7/19/15 21:00,19-Jul,57472,5325,14898,9.3,35.7,581,12.2
7/19/15 22:00,19-Jul,54522,6161,14898,11.3,41.4,836,15.7
7/19/15 23:00,19-Jul,50487,7151,14898,14.2,48,990,16.1
7/20/15 0:00,20-Jul,46346,7643,14898,16.5,51.3,491,6.9
7/20/15 1:00,20-Jul,43153,7758,14898,18,52.1,116,1.5
7/20/15 2:00,20-Jul,40742,6712,14898,16.5,45.1,-1046,-13.5
7/20/15 3:00,20-Jul,39028,6739,14898,17.3,45.2,27,0.4
7/20/15 4:00,20-Jul,38206,6834,14898,17.9,45.9,95,1.4
7/20/15 5:00,20-Jul,38348,6795,14898,17.7,45.6,-39,-0.6
7/20/15 6:00,20-Jul,39738,6379,14898,16.1,42.8,-416,-6.1
7/20/15 7:00,20-Jul,40656,5798,14898,14.3,38.9,-581,-9.1
7/20/15 8:00,20-Jul,42719,4652,14898,10.9,31.2,-1146,-19.8
7/20/15 9:00,20-Jul,46086,3752,14898,8.1,25.2,-900,-19.3
7/20/15 10:00,20-Jul,50022,3477,14898,7,23.3,-275,-7.3
7/20/15 11:00,20-Jul,54091,2120,14898,3.9,14.2,-1357,-39
7/20/15 12:00,20-Jul,57732,1347,14898,2.3,9,-773,-36.5
7/20/15 13:00,20-Jul,60915,1285,14898,2.1,8.6,-62,-4.6
7/20/15 14:00,20-Jul,63480,1605,14898,2.5,10.8,320,24.9
7/20/15 15:00,20-Jul,65341,1854,14898,2.8,12.4,249,15.5
7/20/15 16:00,20-Jul,66027,2307,14898,3.5,15.5,453,24.4
7/20/15 17:00,20-Jul,66138,2630,14898,4,17.7,322,14
7/20/15 18:00,20-Jul,65610,2946,14898,4.5,19.8,316,12
7/20/15 19:00,20-Jul,63925,3122,14898,4.9,21,176,6
7/20/15 20:00,20-Jul,60857,3400,14898,5.6,22.8,278,8.9
7/20/15 21:00,20-Jul,59299,3451,14898,5.8,23.2,51,1.5
7/20/15 22:00,20-Jul,55984,3999,14898,7.1,26.8,548,15.9
7/20/15 23:00,20-Jul,51643,5604,14898,10.9,37.6,1605,40.1
7/21/15 0:00,21-Jul,47187,6525,14898,13.8,43.8,921,16.4
7/21/15 1:00,21-Jul,43756,6633,14898,15.2,44.5,107,1.6
7/21/15 2:00,21-Jul,41336,6226,14898,15.1,41.8,-406,-6.1
7/21/15 3:00,21-Jul,39641,5943,14898,15,39.9,-284,-4.6
7/21/15 4:00,21-Jul,38672,6007,14898,15.5,40.3,64,1.1
7/21/15 5:00,21-Jul,38767,4506,14898,11.6,30.2,-1501,-25
7/21/15 6:00,21-Jul,40165,3392,14898,8.4,22.8,-1114,-24.7
7/21/15 7:00,21-Jul,41041,2595,14898,6.3,17.4,-796,-23.5
7/21/15 8:00,21-Jul,42728,1933,14898,4.5,13,-662,-25.5
7/21/15 9:00,21-Jul,45467,1985,14898,4.4,13.3,52,2.7
7/21/15 10:00,21-Jul,48959,1956,14898,4,13.1,-30,-1.5
7/21/15 11:00,21-Jul,52638,1764,14898,3.4,11.8,-191,-9.8
7/21/15 12:00,21-Jul,56120,1448,14898,2.6,9.7,-316,-17.9
7/21/15 13:00,21-Jul,59361,1305,14898,2.2,8.8,-143,-9.9
7/21/15 14:00,21-Jul,62254,1397,14898,2.2,9.4,92,7.1
7/21/15 15:00,21-Jul,64087,1688,14898,2.6,11.3,291,20.8
7/21/15 16:00,21-Jul,65183,2084,14898,3.2,14,395,23.4
7/21/15 17:00,21-Jul,65102,2632,14898,4,17.7,548,26.3
7/21/15 18:00,21-Jul,64295,3049,14898,4.7,20.5,417,15.8
7/21/15 19:00,21-Jul,62223,2895,14898,4.7,19.4,-154,-5
7/21/15 20:00,21-Jul,59291,2964,14898,5,19.9,68,2.4
7/21/15 21:00,21-Jul,57998,3578,14898,6.2,24,614,20.7
7/21/15 22:00,21-Jul,54977,4061,14898,7.4,27.3,483,13.5
7/21/15 23:00,21-Jul,50625,4100,14898,8.1,27.5,39,1
7/22/15 0:00,22-Jul,46841,4451,14898,9.5,29.9,351,8.6
7/22/15 1:00,22-Jul,43188,4846,14898,11.2,32.5,395,8.9
7/22/15 2:00,22-Jul,41063,4727,14898,11.5,31.7,-119,-2.5
7/22/15 3:00,22-Jul,39465,4810,14898,12.2,32.3,83,1.7
7/22/15 4:00,22-Jul,38834,4924,14898,12.7,33,114,2.4
7/22/15 5:00,22-Jul,39110,4599,14898,11.8,30.9,-325,-6.6
7/22/15 6:00,22-Jul,40772,4262,14898,10.5,28.6,-337,-7.3
7/22/15 7:00,22-Jul,41823,4212,14898,10.1,28.3,-49,-1.2
7/22/15 8:00,22-Jul,43663,3802,14898,8.7,25.5,-411,-9.8
7/22/15 9:00,22-Jul,46443,4128,14898,8.9,27.7,327,8.6
7/22/15 10:00,22-Jul,49700,4654,14898,9.4,31.2,526,12.7
7/22/15 11:00,22-Jul,53144,3658,14898,6.9,24.6,-996,-21.4
7/22/15 12:00,22-Jul,56357,2834,14898,5,19,-824,-22.5
7/22/15 13:00,22-Jul,59483,2479,14898,4.2,16.6,-355,-12.5
7/22/15 14:00,22-Jul,62348,2551,14898,4.1,17.1,73,2.9
7/22/15 15:00,22-Jul,64468,3006,14898,4.7,20.2,455,17.8
7/22/15 16:00,22-Jul,65754,3272,14898,5,22,265,8.8
7/22/15 17:00,22-Jul,66024,3453,14898,5.2,23.2,181,5.5
7/22/15 18:00,22-Jul,65217,3673,14898,5.6,24.7,220,6.4
7/22/15 19:00,22-Jul,62879,3858,14898,6.1,25.9,185,5
7/22/15 20:00,22-Jul,59919,4169,14898,7,28,311,8.1
7/22/15 21:00,22-Jul,58544,5218,14898,8.9,35,1049,25.2
7/22/15 22:00,22-Jul,55306,6748,14898,12.2,45.3,1530,29.3
7/22/15 23:00,22-Jul,51156,8129,14898,15.9,54.6,1381,20.5
7/23/15 0:00,23-Jul,46846,9227,14898,19.7,61.9,1098,13.5
7/23/15 1:00,23-Jul,43683,9273,14898,21.2,62.2,46,0.5
7/23/15 2:00,23-Jul,41372,8939,14898,21.6,60,-334,-3.6
7/23/15 3:00,23-Jul,39952,8515,14898,21.3,57.2,-424,-4.7
7/23/15 4:00,23-Jul,39127,8250,14898,21.1,55.4,-265,-3.1
7/23/15 5:00,23-Jul,39346,7882,14898,20,52.9,-368,-4.5
7/23/15 6:00,23-Jul,40732,7150,14898,17.6,48,-732,-9.3
7/23/15 7:00,23-Jul,41717,6503,14898,15.6,43.7,-646,-9
7/23/15 8:00,23-Jul,43569,5284,14898,12.1,35.5,-1219,-18.7
7/23/15 9:00,23-Jul,46899,4762,14898,10.2,32,-522,-9.9
7/23/15 10:00,23-Jul,50686,4484,14898,8.8,30.1,-279,-5.9
7/23/15 11:00,23-Jul,54585,3896,14898,7.1,26.2,-587,-13.1
7/23/15 12:00,23-Jul,58031,3324,14898,5.7,22.3,-573,-14.7
7/23/15 13:00,23-Jul,60993,3218,14898,5.3,21.6,-105,-3.2
7/23/15 14:00,23-Jul,63577,3398,14898,5.3,22.8,180,5.6
7/23/15 15:00,23-Jul,65472,3426,14898,5.2,23,28,0.8
7/23/15 16:00,23-Jul,66141,3416,14898,5.2,22.9,-10,-0.3
7/23/15 17:00,23-Jul,66001,3493,14898,5.3,23.4,77,2.3
7/23/15 18:00,23-Jul,65466,3563,14898,5.4,23.9,69,2
7/23/15 19:00,23-Jul,63402,3644,14898,5.7,24.5,81,2.3
7/23/15 20:00,23-Jul,60511,3779,14898,6.2,25.4,135,3.7
7/23/15 21:00,23-Jul,58952,4469,14898,7.6,30,690,18.3
7/23/15 22:00,23-Jul,55720,5510,14898,9.9,37,1042,23.3
7/23/15 23:00,23-Jul,51494,6822,14898,13.2,45.8,1312,23.8
7/24/15 0:00,24-Jul,47149,7884,14898,16.7,52.9,1062,15.6
7/24/15 1:00,24-Jul,44017,8337,14898,18.9,56,454,5.8
7/24/15 2:00,24-Jul,41764,8320,14898,19.9,55.8,-17,-0.2
7/24/15 3:00,24-Jul,40068,8225,14898,20.5,55.2,-96,-1.1
7/24/15 4:00,24-Jul,39246,8083,14898,20.6,54.3,-142,-1.7
7/24/15 5:00,24-Jul,39176,7600,14898,19.4,51,-483,-6
7/24/15 6:00,24-Jul,40369,6672,14898,16.5,44.8,-928,-12.2
7/24/15 7:00,24-Jul,40934,6036,14898,14.7,40.5,-636,-9.5
7/24/15 8:00,24-Jul,42989,4988,14898,11.6,33.5,-1048,-17.4
7/24/15 9:00,24-Jul,46246,4677,14898,10.1,31.4,-311,-6.2
7/24/15 10:00,24-Jul,49913,3781,14898,7.6,25.4,-896,-19.2
7/24/15 11:00,24-Jul,53775,2663,14898,5,17.9,-1119,-29.6
7/24/15 12:00,24-Jul,56988,2105,14898,3.7,14.1,-558,-21
7/24/15 13:00,24-Jul,60234,2063,14898,3.4,13.8,-42,-2
7/24/15 14:00,24-Jul,62806,2377,14898,3.8,16,314,15.2
7/24/15 15:00,24-Jul,64730,2529,14898,3.9,17,152,6.4
7/24/15 16:00,24-Jul,65855,2811,14898,4.3,18.9,282,11.2
7/24/15 17:00,24-Jul,65964,3081,14898,4.7,20.7,270,9.6
7/24/15 18:00,24-Jul,65140,3428,14898,5.3,23,347,11.2
7/24/15 19:00,24-Jul,63075,3689,14898,5.8,24.8,261,7.6
7/24/15 20:00,24-Jul,60025,3587,14898,6,24.1,-101,-2.7
7/24/15 21:00,24-Jul,58288,5001,14898,8.6,33.6,1413,39.4
7/24/15 22:00,24-Jul,55219,6380,14898,11.6,42.8,1379,27.6
7/24/15 23:00,24-Jul,51327,7364,14898,14.3,49.4,984,15.4
7/25/15 0:00,25-Jul,47537,7634,14898,16.1,51.2,270,3.7
7/25/15 1:00,25-Jul,44063,7447,14898,16.9,50,-187,-2.4
7/25/15 2:00,25-Jul,41582,7190,14898,17.3,48.3,-257,-3.5
7/25/15 3:00,25-Jul,39579,6858,14898,17.3,46,-332,-4.6
7/25/15 4:00,25-Jul,38146,6791,14898,17.8,45.6,-67,-1
7/25/15 5:00,25-Jul,37535,6613,14898,17.6,44.4,-178,-2.6
7/25/15 6:00,25-Jul,37623,5713,14898,15.2,38.3,-900,-13.6
7/25/15 7:00,25-Jul,37272,5358,14898,14.4,36,-355,-6.2
7/25/15 8:00,25-Jul,39207,4422,14898,11.3,29.7,-936,-17.5
7/25/15 9:00,25-Jul,43239,3869,14898,8.9,26,-553,-12.5
7/25/15 10:00,25-Jul,47543,3516,14898,7.4,23.6,-353,-9.1
7/25/15 11:00,25-Jul,51968,2573,14898,5,17.3,-943,-26.8
7/25/15 12:00,25-Jul,55751,1764,14898,3.2,11.8,-809,-31.4
7/25/15 13:00,25-Jul,58800,1660,14898,2.8,11.1,-105,-5.9
7/25/15 14:00,25-Jul,61070,1924,14898,3.2,12.9,264,15.9
7/25/15 15:00,25-Jul,62619,2082,14898,3.3,14,158,8.2
7/25/15 16:00,25-Jul,63541,2397,14898,3.8,16.1,315,15.2
7/25/15 17:00,25-Jul,63882,2632,14898,4.1,17.7,235,9.8
7/25/15 18:00,25-Jul,63131,2865,14898,4.5,19.2,232,8.8
7/25/15 19:00,25-Jul,61253,3450,14898,5.6,23.2,585,20.4
7/25/15 20:00,25-Jul,58371,4517,14898,7.7,30.3,1067,30.9
7/25/15 21:00,25-Jul,56844,5747,14898,10.1,38.6,1230,27.2
7/25/15 22:00,25-Jul,53860,6844,14898,12.7,45.9,1097,19.1
7/25/15 23:00,25-Jul,50299,7353,14898,14.6,49.4,509,7.4
7/26/15 0:00,26-Jul,46747,8010,14898,17.1,53.8,657,8.9
7/26/15 1:00,26-Jul,43706,8085,14898,18.5,54.3,75,0.9
7/26/15 2:00,26-Jul,41282,7562,14898,18.3,50.8,-523,-6.5
7/26/15 3:00,26-Jul,39272,6958,14898,17.7,46.7,-604,-8
7/26/15 4:00,26-Jul,37942,6543,14898,17.2,43.9,-415,-6
7/26/15 5:00,26-Jul,37188,6276,14898,16.9,42.1,-267,-4.1
7/26/15 6:00,26-Jul,36965,5688,14898,15.4,38.2,-588,-9.4
7/26/15 7:00,26-Jul,36265,5163,14898,14.2,34.7,-525,-9.2
7/26/15 8:00,26-Jul,38239,4001,14898,10.5,26.9,-1162,-22.5
7/26/15 9:00,26-Jul,41993,3177,14898,7.6,21.3,-824,-20.6
7/26/15 10:00,26-Jul,46426,3034,14898,6.5,20.4,-143,-4.5
7/26/15 11:00,26-Jul,50607,1771,14898,3.5,11.9,-1263,-41.6
7/26/15 12:00,26-Jul,54864,1150,14898,2.1,7.7,-621,-35.1
7/26/15 13:00,26-Jul,58285,1053,14898,1.8,7.1,-96,-8.4
7/26/15 14:00,26-Jul,60883,1595,14898,2.6,10.7,542,51.4
7/26/15 15:00,26-Jul,62876,1927,14898,3.1,12.9,332,20.8
7/26/15 16:00,26-Jul,63945,2138,14898,3.3,14.4,211,10.9
7/26/15 17:00,26-Jul,64727,2563,14898,4,17.2,426,19.9
7/26/15 18:00,26-Jul,64429,3138,14898,4.9,21.1,574,22.4
7/26/15 19:00,26-Jul,63004,3701,14898,5.9,24.8,563,18
7/26/15 20:00,26-Jul,60312,4646,14898,7.7,31.2,944,25.5
7/26/15 21:00,26-Jul,58947,6088,14898,10.3,40.9,1442,31
7/26/15 22:00,26-Jul,55922,7308,14898,13.1,49.1,1220,20
7/26/15 23:00,26-Jul,51702,8027,14898,15.5,53.9,719,9.8
7/27/15 0:00,27-Jul,47628,7976,14898,16.7,53.5,-52,-0.6
7/27/15 1:00,27-Jul,44427,7790,14898,17.5,52.3,-186,-2.3
7/27/15 2:00,27-Jul,42147,7687,14898,18.2,51.6,-103,-1.3
7/27/15 3:00,27-Jul,40469,7135,14898,17.6,47.9,-551,-7.2
7/27/15 4:00,27-Jul,39644,6770,14898,17.1,45.4,-366,-5.1
7/27/15 5:00,27-Jul,39672,6491,14898,16.4,43.6,-278,-4.1
7/27/15 6:00,27-Jul,41015,5753,14898,14,38.6,-738,-11.4
7/27/15 7:00,27-Jul,41798,5347,14898,12.8,35.9,-406,-7.1
7/27/15 8:00,27-Jul,43566,4570,14898,10.5,30.7,-777,-14.5
7/27/15 9:00,27-Jul,46943,3823,14898,8.1,25.7,-747,-16.3
7/27/15 10:00,27-Jul,50955,3751,14898,7.4,25.2,-72,-1.9
7/27/15 11:00,27-Jul,55248,3148,14898,5.7,21.1,-603,-16.1
7/27/15 12:00,27-Jul,59317,2679,14898,4.5,18,-468,-14.9
7/27/15 13:00,27-Jul,62601,3152,14898,5,21.2,473,17.6
7/27/15 14:00,27-Jul,65058,4111,14898,6.3,27.6,959,30.4
7/27/15 15:00,27-Jul,66520,4434,14898,6.7,29.8,323,7.9
7/27/15 16:00,27-Jul,66718,4732,14898,7.1,31.8,298,6.7
7/27/15 17:00,27-Jul,66594,4915,14898,7.4,33,183,3.9
7/27/15 18:00,27-Jul,65986,5244,14898,7.9,35.2,329,6.7
7/27/15 19:00,27-Jul,64219,5584,14898,8.7,37.5,340,6.5
7/27/15 20:00,27-Jul,61178,5912,14898,9.7,39.7,328,5.9
7/27/15 21:00,27-Jul,59757,6583,14898,11,44.2,671,11.4
7/27/15 22:00,27-Jul,56580,7906,14898,14,53.1,1322,20.1
7/27/15 23:00,27-Jul,51824,8604,14898,16.6,57.7,698,8.8
7/28/15 0:00,28-Jul,47452,8964,14898,18.9,60.2,360,4.2
7/28/15 1:00,28-Jul,44311,8783,14898,19.8,59,-180,-2
7/28/15 2:00,28-Jul,41865,8268,14898,19.8,55.5,-515,-5.9
7/28/15 3:00,28-Jul,40240,8125,14898,20.2,54.5,-144,-1.7
7/28/15 4:00,28-Jul,39428,7981,14898,20.2,53.6,-144,-1.8
7/28/15 5:00,28-Jul,39531,7600,14898,19.2,51,-381,-4.8
7/28/15 6:00,28-Jul,41105,6990,14898,17,46.9,-609,-8
7/28/15 7:00,28-Jul,41969,6541,14898,15.6,43.9,-449,-6.4
7/28/15 8:00,28-Jul,43552,5454,14898,12.5,36.6,-1087,-16.6
7/28/15 9:00,28-Jul,46715,5030,14898,10.8,33.8,-424,-7.8
7/28/15 10:00,28-Jul,50435,5604,14898,11.1,37.6,573,11.4
7/28/15 11:00,28-Jul,54303,4832,14898,8.9,32.4,-771,-13.8
7/28/15 12:00,28-Jul,57933,3707,14898,6.4,24.9,-1125,-23.3
7/28/15 13:00,28-Jul,61157,3070,14898,5,20.6,-638,-17.2
7/28/15 14:00,28-Jul,64061,2798,14898,4.4,18.8,-272,-8.9
7/28/15 15:00,28-Jul,65956,2547,14898,3.9,17.1,-251,-9
7/28/15 16:00,28-Jul,66744,2481,14898,3.7,16.7,-66,-2.6
7/28/15 17:00,28-Jul,66797,2977,14898,4.5,20,497,20
7/28/15 18:00,28-Jul,66238,3728,14898,5.6,25,751,25.2
7/28/15 19:00,28-Jul,64102,4770,14898,7.4,32,1042,28
7/28/15 20:00,28-Jul,61151,5176,14898,8.5,34.7,406,8.5
7/28/15 21:00,28-Jul,59831,5603,14898,9.4,37.6,427,8.3
7/28/15 22:00,28-Jul,56449,6040,14898,10.7,40.5,437,7.8
7/28/15 23:00,28-Jul,51822,6492,14898,12.5,43.6,451,7.5
7/29/15 0:00,29-Jul,47861,7032,14898,14.7,47.2,541,8.3
7/29/15 1:00,29-Jul,44313,6822,14898,15.4,45.8,-210,-3
7/29/15 2:00,29-Jul,41883,6377,14898,15.2,42.8,-445,-6.5
7/29/15 3:00,29-Jul,40129,5685,14898,14.2,38.2,-691,-10.8
7/29/15 4:00,29-Jul,39186,5503,14898,14,36.9,-183,-3.2
7/29/15 5:00,29-Jul,39137,4859,14898,12.4,32.6,-644,-11.7
7/29/15 6:00,29-Jul,40543,3808,14898,9.4,25.6,-1052,-21.6
7/29/15 7:00,29-Jul,41410,2769,14898,6.7,18.6,-1038,-27.3
7/29/15 8:00,29-Jul,43104,2034,14898,4.7,13.7,-735,-26.5
7/29/15 9:00,29-Jul,46189,1837,14898,4,12.3,-197,-9.7
7/29/15 10:00,29-Jul,50235,1686,14898,3.4,11.3,-151,-8.2
7/29/15 11:00,29-Jul,54692,1124,14898,2.1,7.5,-562,-33.3
7/29/15 12:00,29-Jul,58599,877,14898,1.5,5.9,-247,-22
7/29/15 13:00,29-Jul,62397,876,14898,1.4,5.9,-1,-0.1
7/29/15 14:00,29-Jul,65279,1173,14898,1.8,7.9,297,34
7/29/15 15:00,29-Jul,67028,1464,14898,2.2,9.8,291,24.8
7/29/15 16:00,29-Jul,67533,1713,14898,2.5,11.5,249,17
7/29/15 17:00,29-Jul,67521,2075,14898,3.1,13.9,361,21.1
7/29/15 18:00,29-Jul,66978,2547,14898,3.8,17.1,472,22.8
7/29/15 19:00,29-Jul,65059,2493,14898,3.8,16.7,-54,-2.1
7/29/15 20:00,29-Jul,62131,2718,14898,4.4,18.2,226,9.1
7/29/15 21:00,29-Jul,60598,3585,14898,5.9,24.1,866,31.9
7/29/15 22:00,29-Jul,56997,3868,14898,6.8,26,283,7.9
7/29/15 23:00,29-Jul,52115,3971,14898,7.6,26.7,103,2.7
7/30/15 0:00,30-Jul,47685,3990,14898,8.4,26.8,19,0.5
7/30/15 1:00,30-Jul,44285,4075,14898,9.2,27.4,85,2.1
7/30/15 2:00,30-Jul,41676,4182,14898,10,28.1,107,2.6
7/30/15 3:00,30-Jul,39824,3667,14898,9.2,24.6,-515,-12.3
7/30/15 4:00,30-Jul,38702,3609,14898,9.3,24.2,-57,-1.6
7/30/15 5:00,30-Jul,38729,3244,14898,8.4,21.8,-365,-10.1
7/30/15 6:00,30-Jul,40113,3014,14898,7.5,20.2,-230,-7.1
7/30/15 7:00,30-Jul,41167,2935,14898,7.1,19.7,-79,-2.6
7/30/15 8:00,30-Jul,42692,2492,14898,5.8,16.7,-443,-15.1
7/30/15 9:00,30-Jul,46189,1740,14898,3.8,11.7,-752,-30.2
7/30/15 10:00,30-Jul,50575,1333,14898,2.6,8.9,-407,-23.4
7/30/15 11:00,30-Jul,54922,812,14898,1.5,5.5,-521,-39.1
7/30/15 12:00,30-Jul,58997,611,14898,1,4.1,-202,-24.8
7/30/15 13:00,30-Jul,62672,502,14898,0.8,3.4,-109,-17.8
7/30/15 14:00,30-Jul,65481,810,14898,1.2,5.4,308,61.3
7/30/15 15:00,30-Jul,67061,881,14898,1.3,5.9,71,8.8
7/30/15 16:00,30-Jul,67604,1081,14898,1.6,7.3,201,22.8
7/30/15 17:00,30-Jul,67617,1173,14898,1.7,7.9,91,8.4
7/30/15 18:00,30-Jul,67110,1151,14898,1.7,7.7,-22,-1.8
7/30/15 19:00,30-Jul,64950,1333,14898,2.1,8.9,182,15.8
7/30/15 20:00,30-Jul,62125,1599,14898,2.6,10.7,265,19.9
7/30/15 21:00,30-Jul,60676,2194,14898,3.6,14.7,595,37.2
7/30/15 22:00,30-Jul,57113,2567,14898,4.5,17.2,373,17
7/30/15 23:00,30-Jul,52619,3072,14898,5.8,20.6,505,19.7
7/31/15 0:00,31-Jul,48557,2959,14898,6.1,19.9,-113,-3.7
7/31/15 1:00,31-Jul,45316,2853,14898,6.3,19.2,-106,-3.6
7/31/15 2:00,31-Jul,42882,3006,14898,7,20.2,152,5.3
7/31/15 3:00,31-Jul,40947,3289,14898,8,22.1,283,9.4
7/31/15 4:00,31-Jul,39934,3015,14898,7.5,20.2,-274,-8.3
7/31/15 5:00,31-Jul,39953,2714,14898,6.8,18.2,-301,-10
7/31/15 6:00,31-Jul,41061,2397,14898,5.8,16.1,-317,-11.7
7/31/15 7:00,31-Jul,41878,1857,14898,4.4,12.5,-540,-22.5
7/31/15 8:00,31-Jul,43512,1274,14898,2.9,8.6,-583,-31.4
7/31/15 9:00,31-Jul,46533,552,14898,1.2,3.7,-723,-56.7
7/31/15 10:00,31-Jul,50448,739,14898,1.5,5,188,34
7/31/15 11:00,31-Jul,54674,681,14898,1.2,4.6,-58,-7.9
7/31/15 12:00,31-Jul,58515,695,14898,1.2,4.7,14,2.1
7/31/15 13:00,31-Jul,61878,530,14898,0.9,3.6,-165,-23.8
7/31/15 14:00,31-Jul,64575,497,14898,0.8,3.3,-33,-6.2
7/31/15 15:00,31-Jul,66096,700,14898,1.1,4.7,204,41
7/31/15 16:00,31-Jul,66105,786,14898,1.2,5.3,85,12.2
7/31/15 17:00,31-Jul,65201,1339,14898,2.1,9,553,70.3
7/31/15 18:00,31-Jul,63449,2155,14898,3.4,14.5,817,61
7/31/15 19:00,31-Jul,60420,2874,14898,4.8,19.3,718,33.3
7/31/15 20:00,31-Jul,57404,4641,14898,8.1,31.2,1767,61.5
7/31/15 21:00,31-Jul,55898,5226,14898,9.3,35.1,585,12.6
7/31/15 22:00,31-Jul,52728,4994,14898,9.5,33.5,-232,-4.4
7/31/15 23:00,31-Jul,49013,4519,14898,9.2,30.3,-476,-9.5
8/1/15 0:00,1-Aug,45207,3283,14898,7.3,22,-1235,-27.3
8/1/15 1:00,1-Aug,42053,3291,14898,7.8,22.1,8,0.2
8/1/15 2:00,1-Aug,39346,3257,14898,8.3,21.9,-34,-1
8/1/15 3:00,1-Aug,37340,2554,14898,6.8,17.1,-703,-21.6
8/1/15 4:00,1-Aug,36151,2227,14898,6.2,14.9,-327,-12.8
8/1/15 5:00,1-Aug,35331,1639,14898,4.6,11,-588,-26.4
8/1/15 6:00,1-Aug,35403,1015,14898,2.9,6.8,-624,-38.1
8/1/15 7:00,1-Aug,35127,1318,14898,3.8,8.8,304,29.9
8/1/15 8:00,1-Aug,37044,1229,14898,3.3,8.3,-89,-6.7
8/1/15 9:00,1-Aug,40734,1047,14898,2.6,7,-183,-14.9
8/1/15 10:00,1-Aug,44775,974,14898,2.2,6.5,-73,-7
